order_id,customer_id,category,order_amount,order_date,returned,discount_pct
1429,1053,home,100.0,2024-04-29 00:00:00,0,15
1430,1157,clothing,18.46,2024-04-29 02:00:00,0,15
1431,1094,clothing,72.52,2024-04-29 04:00:00,0,5
1432,1037,home,114.68,2024-04-29 06:00:00,0,20
1433,1034,clothing,28.51,2024-04-29 08:00:00,0,5
1434,1112,clothing,51.21,2024-04-29 10:00:00,0,5
1435,1063,clothing,266.67,2024-04-29 12:00:00,0,15
1436,1020,home,0.31,2024-04-29 14:00:00,0,5
1437,1085,clothing,179.8,2024-04-29 16:00:00,0,0
1438,1130,home,287.06,2024-04-29 18:00:00,0,15
1439,1063,sports,89.85,2024-04-29 20:00:00,0,15
1440,1191,sports,86.06,2024-04-29 22:00:00,0,10
1441,1155,sports,43.95,2024-04-30 00:00:00,0,0
1442,1102,electronics,171.3,2024-04-30 02:00:00,0,15
1443,1186,books,87.11,2024-04-30 04:00:00,0,0
1444,1086,clothing,70.75,2024-04-30 06:00:00,0,10
1445,1027,sports,55.33,2024-04-30 08:00:00,0,10
1446,1007,home,91.6,2024-04-30 10:00:00,0,15
1447,1187,clothing,0.16,2024-04-30 12:00:00,0,20
1448,1191,books,31.93,2024-04-30 14:00:00,0,0
1449,1147,home,63.18,2024-04-30 16:00:00,0,0
1450,1020,books,69.69,2024-04-30 18:00:00,0,10
1451,1058,books,50.59,2024-04-30 20:00:00,0,20
1452,1008,electronics,178.5,2024-04-30 22:00:00,0,0
1453,1010,books,93.81,2024-05-01 00:00:00,0,10
1454,1049,clothing,76.1,2024-05-01 02:00:00,0,10
1455,1114,sports,270.87,2024-05-01 04:00:00,0,5
1456,1013,sports,163.85,2024-05-01 06:00:00,0,15
1457,1196,home,193.57,2024-05-01 08:00:00,0,5
1458,1091,electronics,151.47,2024-05-01 10:00:00,0,10
1459,1052,sports,100.17,2024-05-01 12:00:00,0,20
1460,1103,clothing,123.95,2024-05-01 14:00:00,0,5
1461,1158,books,36.82,2024-05-01 16:00:00,0,0
1462,1062,sports,15.0,2024-05-01 18:00:00,0,20
1463,1009,sports,107.28,2024-05-01 20:00:00,0,5
1464,1010,electronics,8.41,2024-05-01 22:00:00,0,15
1465,1170,clothing,83.88,2024-05-02 00:00:00,0,15
1466,1022,home,4.58,2024-05-02 02:00:00,1,10
1467,1127,books,86.05,2024-05-02 04:00:00,0,0
1468,1076,clothing,13.14,2024-05-02 06:00:00,0,20
1469,1155,books,45.96,2024-05-02 08:00:00,0,15
1470,1012,sports,25.59,2024-05-02 10:00:00,0,10
1471,1179,clothing,53.24,2024-05-02 12:00:00,0,20
1472,1139,home,40.69,2024-05-02 14:00:00,0,15
1473,1089,home,9.83,2024-05-02 16:00:00,0,15
1474,1041,sports,9.06,2024-05-02 18:00:00,0,0
1475,1195,clothing,4.76,2024-05-02 20:00:00,0,15
1476,1060,clothing,59.09,2024-05-02 22:00:00,0,5
1477,1098,books,6.86,2024-05-03 00:00:00,0,0
1478,1078,books,32.91,2024-05-03 02:00:00,1,5
1479,1046,books,30.76,2024-05-03 04:00:00,0,0
1480,1083,home,35.35,2024-05-03 06:00:00,0,0
1481,1030,home,65.63,2024-05-03 08:00:00,0,15
1482,1000,clothing,21.58,2024-05-03 10:00:00,0,10
1483,1057,home,38.77,2024-05-03 12:00:00,0,5
1484,1022,clothing,378.49,2024-05-03 14:00:00,0,0
1485,1082,books,147.39,2024-05-03 16:00:00,0,15
1486,1172,electronics,205.22,2024-05-03 18:00:00,0,15
1487,1032,clothing,44.13,2024-05-03 20:00:00,0,10
1488,1000,sports,22.81,2024-05-03 22:00:00,0,0
1489,1022,books,57.43,2024-05-04 00:00:00,0,0
1490,1101,home,36.89,2024-05-04 02:00:00,0,0
1491,1054,electronics,160.18,2024-05-04 04:00:00,0,0
1492,1097,home,176.17,2024-05-04 06:00:00,0,20
1493,1005,clothing,77.46,2024-05-04 08:00:00,0,5
1494,1066,home,54.41,2024-05-04 10:00:00,0,15
1495,1082,sports,43.27,2024-05-04 12:00:00,0,20
1496,1086,books,64.8,2024-05-04 14:00:00,0,20
1497,1110,electronics,13.65,2024-05-04 16:00:00,0,5
1498,1156,books,191.62,2024-05-04 18:00:00,1,10
1499,1093,electronics,29.22,2024-05-04 20:00:00,0,10
1500,1168,books,27.53,2024-05-04 22:00:00,0,0
1501,1105,electronics,273.13,2024-05-05 00:00:00,0,15
1502,1052,home,207.96,2024-05-05 02:00:00,0,10
1503,1045,clothing,108.5,2024-05-05 04:00:00,0,5
1504,1064,clothing,17.34,2024-05-05 06:00:00,0,10
1505,1119,electronics,82.29,2024-05-05 08:00:00,0,15
1506,1048,sports,82.03,2024-05-05 10:00:00,0,0
1507,1182,sports,14.64,2024-05-05 12:00:00,0,15
1508,1095,sports,11.22,2024-05-05 14:00:00,0,20
1509,1172,electronics,15.66,2024-05-05 16:00:00,0,15
1510,1136,clothing,66.52,2024-05-05 18:00:00,0,15
1511,1066,sports,11.58,2024-05-05 20:00:00,0,0
1512,1045,books,17.39,2024-05-05 22:00:00,0,15
1513,1148,electronics,40.12,2024-05-06 00:00:00,0,15
1514,1066,electronics,53.51,2024-05-06 02:00:00,0,10
1515,1049,clothing,94.1,2024-05-06 04:00:00,0,10
1516,1186,sports,16.93,2024-05-06 06:00:00,0,15
1517,1096,electronics,229.16,2024-05-06 08:00:00,0,0
1518,1009,sports,27.29,2024-05-06 10:00:00,0,5
1519,1098,home,104.91,2024-05-06 12:00:00,0,15
1520,1092,sports,2.69,2024-05-06 14:00:00,1,20
1521,1172,sports,50.95,2024-05-06 16:00:00,0,5
1522,1142,clothing,28.09,2024-05-06 18:00:00,0,10
1523,1038,sports,127.73,2024-05-06 20:00:00,0,20
1524,1030,electronics,181.19,2024-05-06 22:00:00,0,0
1525,1120,clothing,87.62,2024-05-07 00:00:00,0,5
1526,1009,clothing,444.62,2024-05-07 02:00:00,0,0
1527,1063,electronics,9.62,2024-05-07 04:00:00,0,5
1528,1027,electronics,76.07,2024-05-07 06:00:00,1,15
1529,1004,electronics,39.32,2024-05-07 08:00:00,0,5
1530,1183,electronics,68.95,2024-05-07 10:00:00,0,20
1531,1017,clothing,19.8,2024-05-07 12:00:00,0,20
1532,1001,electronics,121.9,2024-05-07 14:00:00,0,20
1533,1186,electronics,114.3,2024-05-07 16:00:00,1,15
1534,1037,sports,35.98,2024-05-07 18:00:00,0,15
1535,1163,electronics,17.17,2024-05-07 20:00:00,0,10
1536,1006,electronics,61.03,2024-05-07 22:00:00,0,20
1537,1030,electronics,73.1,2024-05-08 00:00:00,1,0
1538,1022,electronics,74.59,2024-05-08 02:00:00,0,15
1539,1141,books,70.01,2024-05-08 04:00:00,0,0
1540,1124,sports,15.25,2024-05-08 06:00:00,0,5
1541,1095,home,72.66,2024-05-08 08:00:00,0,5
1542,1048,books,48.89,2024-05-08 10:00:00,0,15
1543,1017,electronics,176.53,2024-05-08 12:00:00,0,15
1544,1113,home,0.09,2024-05-08 14:00:00,0,0
1545,1046,electronics,10.02,2024-05-08 16:00:00,0,15
1546,1118,home,47.21,2024-05-08 18:00:00,1,5
1547,1137,books,71.31,2024-05-08 20:00:00,0,0
1548,1169,sports,58.79,2024-05-08 22:00:00,0,10
1549,1098,clothing,98.65,2024-05-09 00:00:00,0,10
1550,1000,home,22.92,2024-05-09 02:00:00,0,5
1551,1056,books,39.32,2024-05-09 04:00:00,1,5
1552,1170,books,46.56,2024-05-09 06:00:00,0,20
1553,1106,sports,94.66,2024-05-09 08:00:00,0,5
1554,1123,home,200.49,2024-05-09 10:00:00,0,20
1555,1091,books,87.64,2024-05-09 12:00:00,1,20
1556,1032,books,3.93,2024-05-09 14:00:00,0,5
1557,1179,home,44.14,2024-05-09 16:00:00,0,10
1558,1154,clothing,64.16,2024-05-09 18:00:00,0,15
1559,1199,electronics,9.45,2024-05-09 20:00:00,0,10
1560,1171,books,17.01,2024-05-09 22:00:00,1,10
1561,1058,electronics,66.34,2024-05-10 00:00:00,0,5
1562,1050,electronics,46.75,2024-05-10 02:00:00,0,0
1563,1049,books,144.95,2024-05-10 04:00:00,0,0
1564,1183,home,122.56,2024-05-10 06:00:00,0,5
1565,1111,home,176.1,2024-05-10 08:00:00,1,15
1566,1090,clothing,12.58,2024-05-10 10:00:00,0,5
1567,1193,books,126.9,2024-05-10 12:00:00,0,0
1568,1120,electronics,10.79,2024-05-10 14:00:00,0,5
1569,1181,home,10.09,2024-05-10 16:00:00,0,10
1570,1196,clothing,27.52,2024-05-10 18:00:00,0,5
1571,1015,home,14.28,2024-05-10 20:00:00,0,5
1572,1072,sports,104.74,2024-05-10 22:00:00,0,0
1573,1146,home,8.01,2024-05-11 00:00:00,0,5
1574,1162,clothing,127.28,2024-05-11 02:00:00,0,5
1575,1029,sports,27.88,2024-05-11 04:00:00,0,20
1576,1063,home,129.17,2024-05-11 06:00:00,0,20
1577,1109,home,57.77,2024-05-11 08:00:00,0,5
1578,1159,sports,85.7,2024-05-11 10:00:00,0,0
1579,1022,sports,4.61,2024-05-11 12:00:00,0,0
1580,1120,electronics,115.69,2024-05-11 14:00:00,0,5
1581,1059,sports,35.38,2024-05-11 16:00:00,0,10
1582,1043,home,13.11,2024-05-11 18:00:00,0,10
1583,1103,clothing,33.07,2024-05-11 20:00:00,0,5
1584,1082,clothing,41.37,2024-05-11 22:00:00,0,5
1585,1127,home,23.86,2024-05-12 00:00:00,0,5
1586,1063,clothing,59.24,2024-05-12 02:00:00,0,10
1587,1164,books,134.97,2024-05-12 04:00:00,0,15
1588,1015,home,46.71,2024-05-12 06:00:00,1,0
1589,1172,home,13.62,2024-05-12 08:00:00,0,10
1590,1005,sports,43.53,2024-05-12 10:00:00,0,15
1591,1147,electronics,29.67,2024-05-12 12:00:00,0,15
1592,1069,clothing,8.25,2024-05-12 14:00:00,0,10
1593,1076,sports,19.21,2024-05-12 16:00:00,0,10
1594,1003,books,37.68,2024-05-12 18:00:00,0,15
1595,1140,clothing,70.46,2024-05-12 20:00:00,0,5
1596,1033,clothing,159.89,2024-05-12 22:00:00,0,10
1597,1131,clothing,3.36,2024-05-13 00:00:00,0,5
1598,1145,books,15.8,2024-05-13 02:00:00,0,10
1599,1169,clothing,22.37,2024-05-13 04:00:00,0,0
1600,1141,home,133.84,2024-05-13 06:00:00,0,5
1601,1060,books,58.02,2024-05-13 08:00:00,0,0
1602,1147,home,27.97,2024-05-13 10:00:00,0,5
1603,1165,electronics,39.1,2024-05-13 12:00:00,0,10
1604,1063,home,60.3,2024-05-13 14:00:00,0,10
1605,1024,sports,21.41,2024-05-13 16:00:00,0,20
1606,1178,electronics,136.2,2024-05-13 18:00:00,0,0
1607,1029,clothing,124.87,2024-05-13 20:00:00,0,20
1608,1118,home,58.64,2024-05-13 22:00:00,0,5
1609,1047,home,196.84,2024-05-14 00:00:00,0,15
1610,1025,home,1.51,2024-05-14 02:00:00,0,15
1611,1155,books,293.78,2024-05-14 04:00:00,0,20
1612,1028,home,347.02,2024-05-14 06:00:00,1,0
1613,1134,home,13.77,2024-05-14 08:00:00,1,20
1614,1138,electronics,26.67,2024-05-14 10:00:00,0,0
1615,1012,home,44.02,2024-05-14 12:00:00,0,20
1616,1034,books,9.28,2024-05-14 14:00:00,0,15
1617,1158,electronics,75.17,2024-05-14 16:00:00,0,10
1618,1101,books,19.11,2024-05-14 18:00:00,0,5
1619,1024,books,79.14,2024-05-14 20:00:00,0,0
1620,1198,electronics,60.79,2024-05-14 22:00:00,0,20
1621,1052,sports,52.1,2024-05-15 00:00:00,0,15
1622,1000,clothing,13.71,2024-05-15 02:00:00,0,20
1623,1184,clothing,35.76,2024-05-15 04:00:00,0,15
1624,1003,books,121.61,2024-05-15 06:00:00,0,20
1625,1110,sports,151.49,2024-05-15 08:00:00,0,20
1626,1198,home,9.9,2024-05-15 10:00:00,1,10
1627,1115,home,6.43,2024-05-15 12:00:00,0,15
1628,1116,clothing,41.5,2024-05-15 14:00:00,0,5
1629,1077,sports,8.83,2024-05-15 16:00:00,1,15
1630,1025,sports,148.47,2024-05-15 18:00:00,0,15
1631,1114,books,156.71,2024-05-15 20:00:00,0,10
1632,1179,books,106.23,2024-05-15 22:00:00,0,15
1633,1018,electronics,37.08,2024-05-16 00:00:00,0,5
1634,1176,home,8.94,2024-05-16 02:00:00,0,15
1635,1083,sports,3.19,2024-05-16 04:00:00,1,10
1636,1107,books,92.51,2024-05-16 06:00:00,0,5
1637,1033,books,84.57,2024-05-16 08:00:00,0,20
1638,1124,books,30.23,2024-05-16 10:00:00,0,0
1639,1036,electronics,85.07,2024-05-16 12:00:00,0,15
1640,1054,home,68.51,2024-05-16 14:00:00,0,5
1641,1144,home,7.08,2024-05-16 16:00:00,0,5
1642,1010,sports,23.02,2024-05-16 18:00:00,0,0
1643,1089,sports,95.63,2024-05-16 20:00:00,0,0
1644,1118,books,53.79,2024-05-16 22:00:00,0,0
1645,1026,sports,143.44,2024-05-17 00:00:00,0,20
1646,1058,books,39.08,2024-05-17 02:00:00,0,20
1647,1068,home,199.3,2024-05-17 04:00:00,0,10
1648,1132,home,132.89,2024-05-17 06:00:00,1,0
1649,1195,sports,152.66,2024-05-17 08:00:00,1,20
1650,1167,home,78.25,2024-05-17 10:00:00,0,15
1651,1037,electronics,8.02,2024-05-17 12:00:00,0,10
1652,1003,electronics,27.55,2024-05-17 14:00:00,0,20
1653,1010,books,258.45,2024-05-17 16:00:00,0,10
1654,1119,books,23.97,2024-05-17 18:00:00,0,5
1655,1031,home,71.32,2024-05-17 20:00:00,0,15
1656,1046,books,178.56,2024-05-17 22:00:00,0,10
1657,1169,books,163.01,2024-05-18 00:00:00,0,15
1658,1174,sports,125.93,2024-05-18 02:00:00,0,15
1659,1167,clothing,134.51,2024-05-18 04:00:00,0,20
1660,1050,books,107.62,2024-05-18 06:00:00,0,5
1661,1123,books,119.13,2024-05-18 08:00:00,0,0
1662,1122,books,47.32,2024-05-18 10:00:00,0,10
1663,1037,sports,116.45,2024-05-18 12:00:00,0,15
1664,1110,sports,47.72,2024-05-18 14:00:00,0,20
1665,1105,books,172.76,2024-05-18 16:00:00,0,5
1666,1079,books,49.1,2024-05-18 18:00:00,0,15
1667,1150,books,119.53,2024-05-18 20:00:00,0,20
1668,1135,electronics,56.97,2024-05-18 22:00:00,0,20
1669,1106,books,9.36,2024-05-19 00:00:00,0,20
1670,1145,clothing,246.79,2024-05-19 02:00:00,0,20
1671,1152,electronics,36.97,2024-05-19 04:00:00,0,15
1672,1113,electronics,25.7,2024-05-19 06:00:00,1,5
1673,1053,books,6.67,2024-05-19 08:00:00,0,10
1674,1151,electronics,48.11,2024-05-19 10:00:00,0,15
1675,1143,home,44.15,2024-05-19 12:00:00,0,5
1676,1196,books,184.25,2024-05-19 14:00:00,0,15
1677,1029,clothing,108.14,2024-05-19 16:00:00,1,10
1678,1083,home,14.9,2024-05-19 18:00:00,0,15
1679,1184,books,40.76,2024-05-19 20:00:00,0,10
1680,1102,home,71.43,2024-05-19 22:00:00,0,15
1681,1188,home,208.32,2024-05-20 00:00:00,0,0
1682,1002,electronics,4.09,2024-05-20 02:00:00,0,15
1683,1007,clothing,34.33,2024-05-20 04:00:00,0,20
1684,1159,books,18.25,2024-05-20 06:00:00,0,20
1685,1071,sports,62.86,2024-05-20 08:00:00,0,20
1686,1104,electronics,58.89,2024-05-20 10:00:00,1,5
1687,1085,electronics,104.21,2024-05-20 12:00:00,0,0
1688,1081,sports,54.91,2024-05-20 14:00:00,0,15
1689,1187,sports,71.09,2024-05-20 16:00:00,0,0
1690,1018,electronics,63.3,2024-05-20 18:00:00,0,5
1691,1154,books,11.33,2024-05-20 20:00:00,0,15
1692,1177,home,21.57,2024-05-20 22:00:00,0,10
1693,1131,electronics,25.56,2024-05-21 00:00:00,0,15
1694,1079,clothing,433.45,2024-05-21 02:00:00,0,15
1695,1032,clothing,9.0,2024-05-21 04:00:00,0,0
1696,1136,home,13.46,2024-05-21 06:00:00,0,15
1697,1093,clothing,1.44,2024-05-21 08:00:00,0,10
1698,1029,books,55.29,2024-05-21 10:00:00,0,10
1699,1071,clothing,112.96,2024-05-21 12:00:00,0,10
1700,1192,home,103.13,2024-05-21 14:00:00,0,10
1701,1053,electronics,62.81,2024-05-21 16:00:00,0,10
1702,1035,clothing,64.8,2024-05-21 18:00:00,1,5
1703,1136,clothing,48.29,2024-05-21 20:00:00,0,5
1704,1039,sports,58.92,2024-05-21 22:00:00,0,0
1705,1183,sports,91.64,2024-05-22 00:00:00,0,5
1706,1171,books,370.73,2024-05-22 02:00:00,0,5
1707,1196,electronics,185.14,2024-05-22 04:00:00,0,10
1708,1182,home,138.76,2024-05-22 06:00:00,0,20
1709,1048,books,188.92,2024-05-22 08:00:00,0,0
1710,1042,sports,11.1,2024-05-22 10:00:00,0,5
1711,1068,clothing,139.87,2024-05-22 12:00:00,0,0
1712,1093,sports,203.64,2024-05-22 14:00:00,0,20
1713,1175,sports,5.73,2024-05-22 16:00:00,0,15
1714,1146,clothing,30.56,2024-05-22 18:00:00,0,5
1715,1128,home,112.89,2024-05-22 20:00:00,0,10
1716,1175,clothing,24.25,2024-05-22 22:00:00,0,15
1717,1129,clothing,26.97,2024-05-23 00:00:00,0,20
1718,1075,clothing,120.31,2024-05-23 02:00:00,0,10
1719,1082,home,117.09,2024-05-23 04:00:00,0,5
1720,1103,clothing,9.06,2024-05-23 06:00:00,0,15
1721,1017,home,38.68,2024-05-23 08:00:00,0,15
1722,1148,books,40.31,2024-05-23 10:00:00,0,15
1723,1130,home,11.79,2024-05-23 12:00:00,0,0
1724,1146,sports,25.79,2024-05-23 14:00:00,0,15
1725,1106,electronics,2.62,2024-05-23 16:00:00,0,0
1726,1156,sports,26.51,2024-05-23 18:00:00,0,20
1727,1189,electronics,47.06,2024-05-23 20:00:00,0,20
1728,1113,books,32.34,2024-05-23 22:00:00,0,10
1729,1088,clothing,121.53,2024-05-24 00:00:00,0,15
1730,1020,home,124.06,2024-05-24 02:00:00,0,0
1731,1155,home,66.19,2024-05-24 04:00:00,0,20
1732,1180,sports,29.08,2024-05-24 06:00:00,0,5
1733,1139,books,3.41,2024-05-24 08:00:00,0,5
1734,1173,sports,11.56,2024-05-24 10:00:00,0,15
1735,1172,clothing,118.34,2024-05-24 12:00:00,1,20
1736,1159,clothing,6.32,2024-05-24 14:00:00,0,10
1737,1100,clothing,3.35,2024-05-24 16:00:00,0,10
1738,1019,books,39.85,2024-05-24 18:00:00,1,10
1739,1000,home,148.01,2024-05-24 20:00:00,0,5
1740,1040,sports,90.61,2024-05-24 22:00:00,0,10
1741,1086,clothing,138.66,2024-05-25 00:00:00,0,20
1742,1148,clothing,34.92,2024-05-25 02:00:00,0,5
1743,1091,sports,51.9,2024-05-25 04:00:00,0,15
1744,1004,books,42.63,2024-05-25 06:00:00,0,15
1745,1042,clothing,93.92,2024-05-25 08:00:00,0,20
1746,1195,sports,42.86,2024-05-25 10:00:00,0,15
1747,1197,books,103.32,2024-05-25 12:00:00,0,20
1748,1075,sports,38.73,2024-05-25 14:00:00,0,15
1749,1160,sports,32.88,2024-05-25 16:00:00,0,20
1750,1143,sports,59.72,2024-05-25 18:00:00,0,15
1751,1186,books,19.55,2024-05-25 20:00:00,0,20
1752,1177,home,585.1,2024-05-25 22:00:00,0,20
1753,1125,sports,56.43,2024-05-26 00:00:00,0,20
1754,1078,clothing,64.51,2024-05-26 02:00:00,0,10
1755,1125,electronics,62.62,2024-05-26 04:00:00,0,15
1756,1063,clothing,2.12,2024-05-26 06:00:00,0,20
1757,1069,home,69.22,2024-05-26 08:00:00,0,5
1758,1121,books,107.6,2024-05-26 10:00:00,0,0
1759,1114,electronics,57.32,2024-05-26 12:00:00,0,20
1760,1116,books,68.86,2024-05-26 14:00:00,0,15
1761,1076,electronics,58.17,2024-05-26 16:00:00,0,10
1762,1081,books,121.41,2024-05-26 18:00:00,0,15
1763,1002,books,37.39,2024-05-26 20:00:00,0,0
1764,1120,home,28.38,2024-05-26 22:00:00,0,10
1765,1115,books,46.23,2024-05-27 00:00:00,0,5
1766,1187,books,60.05,2024-05-27 02:00:00,0,5
1767,1100,home,48.34,2024-05-27 04:00:00,0,20
1768,1093,home,50.76,2024-05-27 06:00:00,0,10
1769,1013,sports,69.24,2024-05-27 08:00:00,0,0
1770,1039,clothing,2.05,2024-05-27 10:00:00,0,5
1771,1067,books,301.17,2024-05-27 12:00:00,0,5
1772,1075,clothing,48.51,2024-05-27 14:00:00,0,20
1773,1072,books,62.39,2024-05-27 16:00:00,0,5
1774,1078,electronics,123.11,2024-05-27 18:00:00,0,5
1775,1153,books,46.24,2024-05-27 20:00:00,0,5
1776,1026,electronics,81.26,2024-05-27 22:00:00,0,0
1777,1066,books,276.87,2024-05-28 00:00:00,0,15
1778,1032,sports,67.42,2024-05-28 02:00:00,0,10
1779,1061,sports,138.18,2024-05-28 04:00:00,1,10
1780,1136,books,94.98,2024-05-28 06:00:00,0,5
1781,1009,electronics,47.37,2024-05-28 08:00:00,1,15
1782,1067,clothing,54.68,2024-05-28 10:00:00,0,0
1783,1004,electronics,15.95,2024-05-28 12:00:00,0,20
1784,1190,home,66.01,2024-05-28 14:00:00,0,10
1785,1145,sports,49.75,2024-05-28 16:00:00,0,5
1786,1048,books,40.87,2024-05-28 18:00:00,0,10
1787,1039,electronics,16.46,2024-05-28 20:00:00,0,20
1788,1019,electronics,51.38,2024-05-28 22:00:00,1,0
1789,1094,sports,181.69,2024-05-29 00:00:00,0,10
1790,1150,clothing,15.99,2024-05-29 02:00:00,0,10
1791,1116,electronics,59.1,2024-05-29 04:00:00,0,20
1792,1176,electronics,24.05,2024-05-29 06:00:00,0,10
1793,1068,clothing,30.86,2024-05-29 08:00:00,0,15
1794,1055,home,2.65,2024-05-29 10:00:00,0,15
1795,1095,sports,160.67,2024-05-29 12:00:00,0,20
1796,1040,clothing,9.8,2024-05-29 14:00:00,0,5
1797,1195,home,59.02,2024-05-29 16:00:00,0,15
1798,1037,electronics,61.16,2024-05-29 18:00:00,0,5
1799,1095,electronics,78.2,2024-05-29 20:00:00,0,20
1800,1104,electronics,14.4,2024-05-29 22:00:00,0,20
1801,1011,sports,124.32,2024-05-30 00:00:00,0,5
1802,1093,books,35.89,2024-05-30 02:00:00,0,10
1803,1090,sports,45.9,2024-05-30 04:00:00,0,20
1804,1051,electronics,12.48,2024-05-30 06:00:00,0,0
1805,1025,electronics,16.65,2024-05-30 08:00:00,0,15
1806,1009,sports,4.51,2024-05-30 10:00:00,0,20
1807,1001,electronics,0.2,2024-05-30 12:00:00,0,20
1808,1096,electronics,158.66,2024-05-30 14:00:00,0,0
1809,1017,books,2.65,2024-05-30 16:00:00,0,15
1810,1191,home,47.92,2024-05-30 18:00:00,0,15
1811,1048,clothing,190.51,2024-05-30 20:00:00,0,0
1812,1130,books,51.17,2024-05-30 22:00:00,1,15
1813,1134,home,12.13,2024-05-31 00:00:00,0,15
1814,1099,books,197.43,2024-05-31 02:00:00,0,20
1815,1176,clothing,101.0,2024-05-31 04:00:00,0,0
1816,1022,electronics,1.52,2024-05-31 06:00:00,0,20
1817,1046,books,121.28,2024-05-31 08:00:00,0,10
1818,1050,sports,97.23,2024-05-31 10:00:00,0,5
1819,1027,home,145.93,2024-05-31 12:00:00,0,5
1820,1058,sports,84.43,2024-05-31 14:00:00,0,15
1821,1062,electronics,18.33,2024-05-31 16:00:00,1,20
1822,1152,electronics,86.01,2024-05-31 18:00:00,0,5
1823,1060,books,100.31,2024-05-31 20:00:00,0,20
1824,1175,electronics,130.01,2024-05-31 22:00:00,0,15
1825,1154,books,40.45,2024-06-01 00:00:00,0,0
1826,1180,sports,46.06,2024-06-01 02:00:00,1,10
1827,1021,clothing,60.49,2024-06-01 04:00:00,0,20
1828,1196,books,54.67,2024-06-01 06:00:00,1,0
1829,1122,home,46.29,2024-06-01 08:00:00,0,0
1830,1196,electronics,26.28,2024-06-01 10:00:00,0,0
1831,1070,sports,13.48,2024-06-01 12:00:00,0,10
1832,1190,clothing,85.42,2024-06-01 14:00:00,0,0
1833,1117,sports,122.62,2024-06-01 16:00:00,0,20
1834,1014,home,57.81,2024-06-01 18:00:00,0,0
1835,1082,electronics,53.48,2024-06-01 20:00:00,0,0
1836,1027,home,218.41,2024-06-01 22:00:00,0,5
1837,1188,electronics,94.56,2024-06-02 00:00:00,0,15
1838,1060,books,50.1,2024-06-02 02:00:00,0,20
1839,1044,sports,42.04,2024-06-02 04:00:00,0,5
1840,1110,sports,37.47,2024-06-02 06:00:00,0,10
1841,1085,sports,67.81,2024-06-02 08:00:00,0,15
1842,1019,books,67.79,2024-06-02 10:00:00,0,15
1843,1163,books,126.39,2024-06-02 12:00:00,0,0
1844,1169,clothing,19.13,2024-06-02 14:00:00,0,20
1845,1148,sports,129.35,2024-06-02 16:00:00,0,20
1846,1123,books,91.1,2024-06-02 18:00:00,0,15
1847,1080,home,33.61,2024-06-02 20:00:00,0,10
1848,1108,clothing,23.29,2024-06-02 22:00:00,1,5
1849,1104,home,90.26,2024-06-03 00:00:00,0,20
1850,1033,clothing,57.96,2024-06-03 02:00:00,0,20
1851,1016,home,13.35,2024-06-03 04:00:00,0,10
1852,1050,electronics,46.93,2024-06-03 06:00:00,0,15
1853,1090,electronics,97.72,2024-06-03 08:00:00,0,5
1854,1032,clothing,95.66,2024-06-03 10:00:00,0,15
1855,1021,books,66.82,2024-06-03 12:00:00,0,0
1856,1170,home,93.93,2024-06-03 14:00:00,1,20
1857,1074,clothing,74.43,2024-06-03 16:00:00,0,10
1858,1116,electronics,66.51,2024-06-03 18:00:00,0,10
1859,1104,clothing,25.24,2024-06-03 20:00:00,0,0
1860,1147,books,100.84,2024-06-03 22:00:00,0,10
1861,1147,books,56.03,2024-06-04 00:00:00,0,0
1862,1059,home,117.5,2024-06-04 02:00:00,0,20
1863,1169,clothing,90.72,2024-06-04 04:00:00,0,15
1864,1074,home,2.92,2024-06-04 06:00:00,0,10
1865,1167,home,47.16,2024-06-04 08:00:00,0,20
1866,1080,home,36.02,2024-06-04 10:00:00,0,20
1867,1022,books,25.75,2024-06-04 12:00:00,0,0
1868,1152,sports,67.85,2024-06-04 14:00:00,0,0
1869,1006,clothing,22.75,2024-06-04 16:00:00,0,5
1870,1154,home,13.32,2024-06-04 18:00:00,0,0
1871,1008,electronics,13.58,2024-06-04 20:00:00,1,10
1872,1041,electronics,15.7,2024-06-04 22:00:00,0,10
1873,1120,sports,65.16,2024-06-05 00:00:00,1,10
1874,1188,books,218.03,2024-06-05 02:00:00,0,0
1875,1081,home,30.93,2024-06-05 04:00:00,0,20
1876,1024,home,135.52,2024-06-05 06:00:00,0,20
1877,1046,home,15.58,2024-06-05 08:00:00,0,10
1878,1179,clothing,32.66,2024-06-05 10:00:00,0,0
1879,1145,electronics,134.6,2024-06-05 12:00:00,0,5
1880,1020,electronics,93.9,2024-06-05 14:00:00,1,15
1881,1076,sports,96.1,2024-06-05 16:00:00,0,15
1882,1052,clothing,116.95,2024-06-05 18:00:00,0,5
1883,1035,books,222.55,2024-06-05 20:00:00,0,20
1884,1169,books,85.83,2024-06-05 22:00:00,1,20
1885,1123,electronics,11.56,2024-06-06 00:00:00,0,10
1886,1035,books,122.69,2024-06-06 02:00:00,0,5
1887,1130,electronics,110.51,2024-06-06 04:00:00,1,10
1888,1082,electronics,128.44,2024-06-06 06:00:00,0,0
1889,1012,electronics,27.87,2024-06-06 08:00:00,0,10
1890,1089,sports,61.75,2024-06-06 10:00:00,0,0
1891,1037,books,5.9,2024-06-06 12:00:00,0,0
1892,1049,sports,27.91,2024-06-06 14:00:00,0,10
1893,1175,books,46.23,2024-06-06 16:00:00,0,10
1894,1142,clothing,35.78,2024-06-06 18:00:00,0,20
